price,signals,cash,positions,wealth
190.79,1,807.37,190.79,998.16
190.79,1,616.58,381.58,998.1600000000001
190.83,1,425.75,572.49,998.24
190.83,1,234.92,763.32,998.24
190.82,1,44.099999999999994,954.0999999999999,998.1999999999999
190.83,0,44.099999999999994,954.1500000000001,998.2500000000001
190.87,0,44.099999999999994,954.35,998.45
190.87,0,44.099999999999994,954.35,998.45
190.92,0,44.099999999999994,954.5999999999999,998.6999999999999
190.85,0,44.099999999999994,954.25,998.35
190.85,0,44.099999999999994,954.25,998.35
190.69,0,44.099999999999994,953.45,997.5500000000001
