price,signals,cash,positions,wealth
30.32,0,27.100000000000264,970.24,997.3400000000003
30.33,0,27.100000000000264,970.56,997.6600000000002
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.34,0,27.100000000000264,970.88,997.9800000000002
30.34,0,27.100000000000264,970.88,997.9800000000002
30.32,0,27.100000000000264,970.24,997.3400000000003
30.34,0,27.100000000000264,970.88,997.9800000000002
30.34,0,27.100000000000264,970.88,997.9800000000002
30.33,0,27.100000000000264,970.56,997.6600000000002
30.3,0,27.100000000000264,969.6,996.7000000000003
30.3,0,27.100000000000264,969.6,996.7000000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,-1,57.420000000000265,939.92,997.3400000000003
30.32,0,57.420000000000265,939.92,997.3400000000003
30.32,1,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.3,0,27.100000000000264,969.6,996.7000000000003
30.33,0,27.100000000000264,970.56,997.6600000000002
30.34,0,27.100000000000264,970.88,997.9800000000002
30.34,0,27.100000000000264,970.88,997.9800000000002
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.3,0,27.100000000000264,969.6,996.7000000000003
30.3,-1,57.40000000000026,939.3000000000001,996.7000000000003
30.3,1,27.10000000000026,969.6,996.7000000000003
30.3,0,27.10000000000026,969.6,996.7000000000003
30.29,0,27.10000000000026,969.28,996.3800000000002
30.3,0,27.10000000000026,969.6,996.7000000000003
30.3,0,27.10000000000026,969.6,996.7000000000003
30.3,0,27.10000000000026,969.6,996.7000000000003
30.3,0,27.10000000000026,969.6,996.7000000000003
30.32,-1,57.42000000000026,939.92,997.3400000000003
30.3,1,27.120000000000257,969.6,996.7200000000003
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.3,0,27.120000000000257,969.6,996.7200000000003
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
